Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Region,Product,Category,Sub_Category,Salesperson,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Payment_Mode,Order_Status,Delivery_Status
ORD00140,2025-05-30,Anaya Verma,Female,53,Vadodara,Gujarat,West,Washing Machine,Appliances,Laundry Appliances,Vivaan Desai,2,64700.0,15,109990.0,19733.58,UPI,Completed,Delivered
ORD00141,2025-05-24,Anaya Mehta,Female,40,Lucknow,Uttar Pradesh,North,Jacket,Fashion,Clothing,Rohan Mehta,2,2400.0,10,4320.0,411.2,UPI,Completed,Delivered
ORD00142,2025-06-10,Arjun Verma,Male,33,Pune,Maharashtra,West,Smartwatch,Accessories,Wearables,Ishita Shah,4,6300.0,15,21420.0,2807.44,UPI,Completed,Delivered
ORD00143,2025-11-27,Kabir Shah,Male,40,Kolkata,West Bengal,East,Television,Electronics,Home Entertainment,Riya Desai,1,39800.0,10,35820.0,2199.12,Debit Card,Completed,Delayed
ORD00144,2025-03-23,Riya Kapoor,Male,52,Nagpur,Maharashtra,West,Headphones,Electronics,Accessories,Meera Mehta,3,5000.0,10,13500.0,1040.94,Credit Card,Completed,Delayed
ORD00145,2025-07-25,Diya Mehta,Female,35,Kolkata,West Bengal,East,Washing Machine,Appliances,Laundry Appliances,Riya Desai,3,55100.0,5,157035.0,14436.01,Cash,Completed,Delivered
ORD00146,2025-01-25,Anaya Mehta,Male,51,Ahmedabad,Gujarat,West,Television,Electronics,Home Entertainment,Meera Mehta,1,64400.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00147,2025-11-12,Diya Desai,Male,23,Mumbai,Maharashtra,West,T-Shirt,Fashion,Clothing,Diya Patel,4,700.0,15,2380.0,215.48,Debit Card,Completed,Delivered
ORD00148,2025-03-24,Meera Singh,Male,52,Chandigarh,Chandigarh,North,Sunglasses,Accessories,Eyewear,Vivaan Desai,5,5600.0,10,25200.0,2847.55,UPI,Completed,Delivered
ORD00149,2025-05-04,Anaya Joshi,Female,56,Kolkata,West Bengal,East,Sunglasses,Accessories,Eyewear,Diya Patel,4,4600.0,15,15640.0,1255.01,UPI,Completed,Delivered
ORD00150,2025-07-02,Ishita Desai,Female,44,Patna,Bihar,East,Headphones,Electronics,Accessories,Vivaan Desai,3,3900.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00151,2025-08-30,Vivaan Patel,Male,38,Lucknow,Uttar Pradesh,North,Dining Table,Furniture,Dining,Vivaan Desai,2,20200.0,10,0.0,0.0,Cash,Cancelled,Cancelled
ORD00152,2025-07-02,Anaya Verma,Male,43,Chennai,Tamil Nadu,South,Television,Electronics,Home Entertainment,Anaya Joshi,1,32100.0,10,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00153,2025-04-23,Riya Desai,Male,34,Indore,Madhya Pradesh,Central,Watch,Accessories,Watches,Meera Mehta,3,6600.0,10,17820.0,-1163.92,UPI,Returned,Returned
ORD00154,2025-07-22,Vivaan Joshi,Male,51,Ahmedabad,Gujarat,West,Smartphone,Electronics,Mobiles,Meera Mehta,4,16100.0,5,61180.0,3364.62,Net Banking,Completed,Delayed
ORD00155,2025-01-08,Arjun Desai,Male,25,Jaipur,Rajasthan,North,Backpack,Fashion,Bags,Kabir Joshi,1,1000.0,10,900.0,57.37,Debit Card,Completed,Delayed
ORD00156,2025-08-20,Anaya Desai,Female,48,Ahmedabad,Gujarat,West,Running Shoes,Fashion,Footwear,Anaya Joshi,3,1900.0,0,0.0,0.0,UPI,Cancelled,Cancelled
ORD00157,2025-12-18,Vivaan Kapoor,Female,27,Lucknow,Uttar Pradesh,North,Sunglasses,Accessories,Eyewear,Ishita Shah,3,1900.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00158,2025-08-05,Kabir Shah,Female,27,Indore,Madhya Pradesh,Central,Backpack,Fashion,Bags,Vivaan Desai,1,4400.0,15,3740.0,246.02,UPI,Completed,Delivered
ORD00159,2025-07-02,Aarav Verma,Male,42,Jaipur,Rajasthan,North,Smartphone,Electronics,Mobiles,Meera Mehta,5,42900.0,15,182325.0,12828.93,Credit Card,Completed,Delivered
ORD00160,2025-05-02,Vivaan Mehta,Female,47,Kochi,Kerala,South,Smartwatch,Accessories,Wearables,Arjun Patel,4,4400.0,5,16720.0,-520.73,Net Banking,Returned,Returned
ORD00161,2025-05-15,Meera Kapoor,Male,49,Hyderabad,Telangana,South,Sofa,Furniture,Living Room,Ishita Shah,2,50000.0,5,95000.0,-10049.09,Debit Card,Returned,Returned
ORD00162,2025-02-13,Arjun Verma,Male,39,Chennai,Tamil Nadu,South,Watch,Accessories,Watches,Vivaan Desai,2,3300.0,15,5610.0,984.37,Credit Card,Completed,Delivered
ORD00163,2025-05-24,Riya Patel,Female,18,Vadodara,Gujarat,West,Sunglasses,Accessories,Eyewear,Vivaan Desai,5,1300.0,10,5850.0,871.33,Net Banking,Completed,Delivered
ORD00164,2025-03-07,Arjun Mehta,Male,30,Mumbai,Maharashtra,West,Microwave,Appliances,Kitchen Appliances,Kabir Joshi,3,14200.0,15,36210.0,3274.14,Credit Card,Completed,Delivered
ORD00165,2025-03-16,Kabir Joshi,Female,48,Bengaluru,Karnataka,South,Bed,Furniture,Bedroom,Arjun Patel,1,12500.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00166,2025-08-18,Riya Desai,Male,57,Chandigarh,Chandigarh,North,Refrigerator,Appliances,Kitchen Appliances,Arjun Patel,2,41500.0,10,74700.0,11313.46,UPI,Completed,Delivered
ORD00167,2025-08-17,Rohan Verma,Female,21,Nagpur,Maharashtra,West,Jeans,Fashion,Clothing,Meera Mehta,4,1900.0,10,6840.0,865.03,Debit Card,Completed,Delivered
ORD00168,2025-03-17,Meera Desai,Female,55,Surat,Gujarat,West,Watch,Accessories,Watches,Vivaan Desai,3,5100.0,15,13005.0,1726.33,Cash,Completed,Delivered
ORD00169,2025-04-28,Kabir Joshi,Male,50,Chandigarh,Chandigarh,North,Jacket,Fashion,Clothing,Aarav Shah,5,2700.0,10,12150.0,747.44,Debit Card,Completed,Delivered
ORD00170,2025-03-02,Vivaan Shah,Female,20,Patna,Bihar,East,Jacket,Fashion,Clothing,Aarav Shah,3,6100.0,25,13725.0,1371.1,Credit Card,Completed,Delivered
ORD00171,2025-12-15,Rohan Desai,Female,54,Chennai,Tamil Nadu,South,Washing Machine,Appliances,Laundry Appliances,Anaya Joshi,1,61700.0,15,52445.0,4390.1,Cash,Completed,Delivered
ORD00172,2025-10-24,Anaya Kapoor,Female,48,Bengaluru,Karnataka,South,Refrigerator,Appliances,Kitchen Appliances,Anaya Joshi,4,29100.0,0,116400.0,19580.89,Debit Card,Completed,In Transit
ORD00173,2025-07-01,Riya Verma,Male,59,Mumbai,Maharashtra,West,Bed,Furniture,Bedroom,Kabir Joshi,2,25500.0,5,48450.0,4158.44,Debit Card,Completed,In Transit
ORD00174,2025-01-07,Anaya Patel,Female,32,Hyderabad,Telangana,South,Sofa,Furniture,Living Room,Diya Patel,5,61900.0,0,309500.0,51945.51,Debit Card,Completed,Delivered
ORD00175,2025-03-23,Riya Desai,Male,20,Mysuru,Karnataka,South,Smartwatch,Accessories,Wearables,Arjun Patel,5,3300.0,10,14850.0,-1422.24,UPI,Returned,Returned
ORD00176,2025-11-23,Vivaan Joshi,Female,50,Bhopal,Madhya Pradesh,Central,Sunglasses,Accessories,Eyewear,Aarav Shah,3,6800.0,10,18360.0,1354.82,Net Banking,Completed,Delivered
ORD00177,2025-12-07,Aarav Patel,Male,19,Surat,Gujarat,West,Office Chair,Furniture,Office,Ishita Shah,1,15100.0,10,13590.0,823.88,Cash,Completed,Delivered
ORD00178,2025-02-28,Meera Kapoor,Female,52,Surat,Gujarat,West,Dining Table,Furniture,Dining,Rohan Mehta,2,49100.0,10,88380.0,-4962.79,Cash,Returned,Returned
ORD00179,2025-03-20,Meera Desai,Female,45,Delhi,Delhi,North,Smartwatch,Accessories,Wearables,Kabir Joshi,2,7600.0,15,12920.0,-408.47,Credit Card,Returned,Returned
ORD00180,2025-10-06,Ishita Singh,Male,60,Bhopal,Madhya Pradesh,Central,Smartphone,Electronics,Mobiles,Rohan Mehta,1,17000.0,10,15300.0,1836.48,Credit Card,Completed,Delivered
ORD00181,2025-02-16,Arjun Shah,Male,57,Mysuru,Karnataka,South,Bed,Furniture,Bedroom,Diya Patel,2,16500.0,10,29700.0,3715.09,UPI,Completed,Delivered
ORD00182,2025-04-24,Rohan Mehta,Male,57,Patna,Bihar,East,Washing Machine,Appliances,Laundry Appliances,Ishita Shah,4,25800.0,10,0.0,0.0,UPI,Cancelled,Cancelled
ORD00183,2025-09-03,Anaya Kapoor,Male,49,Ahmedabad,Gujarat,West,Microwave,Appliances,Kitchen Appliances,Kabir Joshi,5,20200.0,15,0.0,0.0,Cash,Cancelled,Cancelled
ORD00184,2025-04-12,Diya Joshi,Female,48,Kolkata,West Bengal,East,Jacket,Fashion,Clothing,Arjun Patel,1,4400.0,25,0.0,0.0,UPI,Cancelled,Cancelled
ORD00185,2025-05-14,Kabir Joshi,Male,28,Pune,Maharashtra,West,Headphones,Electronics,Accessories,Diya Patel,1,1200.0,15,1020.0,61.53,Cash,Completed,Delivered
ORD00186,2025-09-05,Vivaan Joshi,Female,50,Hyderabad,Telangana,South,Sofa,Furniture,Living Room,Vivaan Desai,5,29000.0,15,123250.0,11533.37,Credit Card,Completed,Delivered
ORD00187,2025-04-18,Aarav Desai,Male,47,Surat,Gujarat,West,Sofa,Furniture,Living Room,Rohan Mehta,3,39800.0,15,101490.0,10820.43,UPI,Completed,Delivered
ORD00188,2025-09-04,Aarav Verma,Male,20,Indore,Madhya Pradesh,Central,Smartphone,Electronics,Mobiles,Anaya Joshi,2,28700.0,0,57400.0,-6142.74,Net Banking,Returned,Returned
ORD00189,2025-02-08,Anaya Joshi,Male,52,Lucknow,Uttar Pradesh,North,Washing Machine,Appliances,Laundry Appliances,Diya Patel,5,19600.0,5,93100.0,-9154.75,Debit Card,Returned,Returned
ORD00190,2025-10-08,Anaya Shah,Female,41,Nagpur,Maharashtra,West,Smartphone,Electronics,Mobiles,Riya Desai,4,32200.0,5,122360.0,21655.77,Net Banking,Completed,Delivered
ORD00191,2025-05-04,Kabir Mehta,Male,36,Indore,Madhya Pradesh,Central,Sunglasses,Accessories,Eyewear,Anaya Joshi,3,5900.0,15,15045.0,787.47,UPI,Completed,Delayed
ORD00192,2025-11-30,Rohan Shah,Female,58,Nagpur,Maharashtra,West,Television,Electronics,Home Entertainment,Anaya Joshi,1,40700.0,0,40700.0,3628.99,UPI,Completed,Delivered
ORD00193,2025-06-07,Aarav Verma,Female,52,Jaipur,Rajasthan,North,Smartphone,Electronics,Mobiles,Diya Patel,1,29500.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00194,2025-11-20,Kabir Desai,Male,34,Pune,Maharashtra,West,Jacket,Fashion,Clothing,Diya Patel,4,3200.0,10,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00195,2025-01-26,Kabir Mehta,Female,46,Ahmedabad,Gujarat,West,Microwave,Appliances,Kitchen Appliances,Ishita Shah,5,19500.0,0,97500.0,-6738.58,Debit Card,Returned,Returned
ORD00196,2025-07-13,Rohan Kapoor,Female,51,Chandigarh,Chandigarh,North,Washing Machine,Appliances,Laundry Appliances,Arjun Patel,4,55100.0,15,187340.0,11905.31,Net Banking,Completed,Delivered
ORD00197,2025-12-28,Meera Mehta,Male,46,Jaipur,Rajasthan,North,Washing Machine,Appliances,Laundry Appliances,Aarav Shah,1,18100.0,0,18100.0,-617.36,Debit Card,Returned,Returned
ORD00198,2025-10-29,Ishita Shah,Male,25,Kolkata,West Bengal,East,Headphones,Electronics,Accessories,Anaya Joshi,5,4300.0,10,0.0,0.0,UPI,Cancelled,Cancelled
ORD00199,2025-10-04,Aarav Verma,Male,56,Delhi,Delhi,North,Backpack,Fashion,Bags,Arjun Patel,2,1900.0,20,3040.0,474.75,Net Banking,Completed,Delivered
ORD00200,2025-04-18,Aarav Verma,Male,29,Chennai,Tamil Nadu,South,Office Chair,Furniture,Office,Meera Mehta,3,10300.0,20,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00201,2025-08-03,Arjun Kapoor,Male,37,Chennai,Tamil Nadu,South,Bed,Furniture,Bedroom,Diya Patel,5,26800.0,15,113900.0,17854.48,UPI,Completed,Delivered
ORD00202,2025-05-23,Riya Mehta,Male,56,Mumbai,Maharashtra,West,Laptop,Electronics,Computers,Diya Patel,4,59800.0,5,227240.0,27597.36,Debit Card,Completed,Delayed
ORD00203,2025-02-08,Ishita Shah,Female,20,Udaipur,Rajasthan,North,Dining Table,Furniture,Dining,Anaya Joshi,2,50200.0,10,90360.0,-7883.79,Debit Card,Returned,Returned
ORD00204,2025-10-28,Aarav Singh,Male,43,Surat,Gujarat,West,Washing Machine,Appliances,Laundry Appliances,Vivaan Desai,3,43100.0,5,122835.0,17238.01,UPI,Completed,Delivered
ORD00205,2025-05-02,Vivaan Kapoor,Female,51,Bhopal,Madhya Pradesh,Central,Washing Machine,Appliances,Laundry Appliances,Rohan Mehta,4,36200.0,20,115840.0,15926.34,Credit Card,Completed,Delivered
ORD00206,2025-06-16,Aarav Verma,Female,45,Hyderabad,Telangana,South,T-Shirt,Fashion,Clothing,Vivaan Desai,1,1400.0,5,1330.0,130.48,Debit Card,Completed,Delivered
ORD00207,2025-10-21,Aarav Shah,Female,22,Pune,Maharashtra,West,Laptop,Electronics,Computers,Meera Mehta,1,82900.0,10,74610.0,9994.53,Credit Card,Completed,Delivered
ORD00208,2025-02-14,Rohan Mehta,Female,43,Patna,Bihar,East,Bed,Furniture,Bedroom,Ishita Shah,1,17100.0,5,16245.0,1837.74,Net Banking,Completed,Delivered
ORD00209,2025-05-02,Riya Desai,Male,54,Bengaluru,Karnataka,South,Sunglasses,Accessories,Eyewear,Riya Desai,2,2700.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00210,2025-04-19,Anaya Shah,Female,39,Vadodara,Gujarat,West,Washing Machine,Appliances,Laundry Appliances,Anaya Joshi,4,64800.0,10,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00211,2025-04-19,Diya Verma,Male,38,Udaipur,Rajasthan,North,Backpack,Fashion,Bags,Vivaan Desai,5,2800.0,15,11900.0,1892.24,Net Banking,Completed,Delivered
ORD00212,2025-04-21,Rohan Desai,Female,28,Delhi,Delhi,North,Television,Electronics,Home Entertainment,Anaya Joshi,3,35700.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00213,2025-01-05,Meera Joshi,Male,54,Bhopal,Madhya Pradesh,Central,Headphones,Electronics,Accessories,Anaya Joshi,4,3100.0,10,11160.0,1227.47,Net Banking,Completed,Delivered
ORD00214,2025-07-03,Vivaan Shah,Female,58,Surat,Gujarat,West,Office Chair,Furniture,Office,Riya Desai,5,10400.0,0,52000.0,-5259.59,Net Banking,Returned,Returned
ORD00215,2025-04-12,Riya Joshi,Male,50,Bhopal,Madhya Pradesh,Central,Sunglasses,Accessories,Eyewear,Meera Mehta,3,3900.0,0,11700.0,1898.46,Credit Card,Completed,Delivered
ORD00216,2025-12-31,Anaya Singh,Male,26,Mysuru,Karnataka,South,Sunglasses,Accessories,Eyewear,Meera Mehta,2,5300.0,20,8480.0,873.32,Cash,Completed,In Transit
ORD00217,2025-07-08,Vivaan Desai,Male,33,Bhopal,Madhya Pradesh,Central,Backpack,Fashion,Bags,Diya Patel,1,1900.0,5,1805.0,-95.74,Credit Card,Returned,Returned
ORD00218,2025-02-26,Meera Kapoor,Female,52,Mysuru,Karnataka,South,Headphones,Electronics,Accessories,Rohan Mehta,2,1900.0,5,3610.0,558.02,UPI,Completed,Delivered
ORD00219,2025-07-07,Meera Desai,Female,26,Bhopal,Madhya Pradesh,Central,Microwave,Appliances,Kitchen Appliances,Aarav Shah,3,20300.0,15,51765.0,3052.78,Cash,Completed,Delivered
ORD00220,2025-09-16,Rohan Verma,Female,30,Surat,Gujarat,West,Microwave,Appliances,Kitchen Appliances,Diya Patel,1,20000.0,5,19000.0,1955.55,UPI,Completed,Delivered
ORD00221,2025-01-13,Diya Patel,Female,48,Chandigarh,Chandigarh,North,Washing Machine,Appliances,Laundry Appliances,Diya Patel,2,21600.0,10,38880.0,3168.33,UPI,Completed,Delivered
ORD00222,2025-02-22,Vivaan Mehta,Male,42,Jaipur,Rajasthan,North,Jeans,Fashion,Clothing,Ishita Shah,3,1300.0,10,3510.0,426.0,UPI,Completed,Delivered
ORD00223,2025-12-01,Anaya Desai,Female,47,Bengaluru,Karnataka,South,Dining Table,Furniture,Dining,Anaya Joshi,4,38900.0,0,155600.0,12673.79,UPI,Completed,Delivered
ORD00224,2025-02-18,Kabir Joshi,Male,48,Jaipur,Rajasthan,North,Watch,Accessories,Watches,Aarav Shah,4,8200.0,5,31160.0,4894.96,Credit Card,Completed,Delivered
ORD00225,2025-04-17,Kabir Shah,Male,26,Kochi,Kerala,South,Washing Machine,Appliances,Laundry Appliances,Diya Patel,1,20900.0,15,17765.0,1674.32,UPI,Completed,Delayed
ORD00226,2025-11-12,Arjun Patel,Male,42,Mumbai,Maharashtra,West,Watch,Accessories,Watches,Meera Mehta,3,7400.0,20,17760.0,2446.76,Debit Card,Completed,Delivered
ORD00227,2025-12-06,Kabir Desai,Male,36,Lucknow,Uttar Pradesh,North,Office Chair,Furniture,Office,Vivaan Desai,5,6600.0,5,31350.0,5442.37,UPI,Completed,Delivered
ORD00228,2025-01-13,Kabir Joshi,Female,54,Pune,Maharashtra,West,Jacket,Fashion,Clothing,Anaya Joshi,4,7200.0,10,25920.0,3433.76,Cash,Completed,Delivered
ORD00229,2025-08-25,Arjun Desai,Female,26,Indore,Madhya Pradesh,Central,Sofa,Furniture,Living Room,Meera Mehta,1,62800.0,15,53380.0,-2637.86,Net Banking,Returned,Returned
ORD00230,2025-03-06,Meera Kapoor,Female,38,Mumbai,Maharashtra,West,Watch,Accessories,Watches,Rohan Mehta,3,5800.0,15,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00231,2025-09-15,Ishita Verma,Female,34,Bhopal,Madhya Pradesh,Central,Dining Table,Furniture,Dining,Anaya Joshi,5,23500.0,15,99875.0,-5170.53,Net Banking,Returned,Returned
ORD00232,2025-07-07,Kabir Joshi,Female,55,Vadodara,Gujarat,West,Headphones,Electronics,Accessories,Aarav Shah,1,7300.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00233,2025-05-14,Kabir Patel,Male,49,Indore,Madhya Pradesh,Central,T-Shirt,Fashion,Clothing,Vivaan Desai,1,1500.0,25,1125.0,140.4,UPI,Completed,Delivered
ORD00234,2025-11-03,Anaya Singh,Male,49,Delhi,Delhi,North,Smartwatch,Accessories,Wearables,Meera Mehta,1,8300.0,0,8300.0,1130.38,Cash,Completed,Delivered
ORD00235,2025-08-06,Arjun Joshi,Female,43,Jaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Meera Mehta,3,3200.0,0,9600.0,1649.85,Net Banking,Completed,Delivered
ORD00236,2025-07-18,Riya Joshi,Female,43,Pune,Maharashtra,West,Smartwatch,Accessories,Wearables,Kabir Joshi,2,12500.0,10,22500.0,-1415.5,Cash,Returned,Returned
ORD00237,2025-06-24,Aarav Shah,Female,55,Chennai,Tamil Nadu,South,Sunglasses,Accessories,Eyewear,Meera Mehta,3,6900.0,10,18630.0,1871.6,Debit Card,Completed,Delivered
ORD00238,2025-08-14,Ishita Shah,Male,49,Lucknow,Uttar Pradesh,North,Sofa,Furniture,Living Room,Riya Desai,2,53000.0,20,84800.0,11195.28,Debit Card,Completed,Delivered
ORD00239,2025-01-08,Ishita Desai,Female,60,Pune,Maharashtra,West,Washing Machine,Appliances,Laundry Appliances,Aarav Shah,2,43700.0,5,83030.0,-6682.15,UPI,Returned,Returned
ORD00240,2025-09-09,Anaya Mehta,Female,43,Mysuru,Karnataka,South,Running Shoes,Fashion,Footwear,Kabir Joshi,2,6200.0,5,11780.0,-468.85,UPI,Returned,Returned
ORD00241,2025-02-28,Rohan Desai,Male,51,Pune,Maharashtra,West,Watch,Accessories,Watches,Aarav Shah,3,3900.0,5,11115.0,1973.5,Net Banking,Completed,Delivered
ORD00242,2025-02-08,Aarav Mehta,Male,37,Indore,Madhya Pradesh,Central,Smartphone,Electronics,Mobiles,Meera Mehta,2,52100.0,5,98990.0,-9369.38,Debit Card,Returned,Returned
ORD00243,2025-09-09,Meera Patel,Female,19,Hyderabad,Telangana,South,Sofa,Furniture,Living Room,Arjun Patel,5,15500.0,10,69750.0,5561.03,Debit Card,Completed,Delivered
ORD00244,2025-05-09,Diya Mehta,Female,42,Pune,Maharashtra,West,Headphones,Electronics,Accessories,Arjun Patel,4,5600.0,0,22400.0,1567.89,Credit Card,Completed,Delayed
ORD00245,2025-06-30,Anaya Desai,Male,35,Patna,Bihar,East,Smartwatch,Accessories,Wearables,Anaya Joshi,5,3000.0,0,15000.0,1287.32,Cash,Completed,Delivered
ORD00246,2025-10-05,Aarav Shah,Female,58,Ahmedabad,Gujarat,West,Running Shoes,Fashion,Footwear,Anaya Joshi,4,2100.0,10,7560.0,1116.84,Credit Card,Completed,Delivered
ORD00247,2025-06-03,Arjun Singh,Female,22,Mysuru,Karnataka,South,Sunglasses,Accessories,Eyewear,Vivaan Desai,5,4000.0,15,17000.0,1167.83,Debit Card,Completed,Delivered
ORD00248,2025-11-20,Kabir Mehta,Female,32,Bengaluru,Karnataka,South,Smartwatch,Accessories,Wearables,Rohan Mehta,2,5700.0,10,10260.0,907.4,Credit Card,Completed,Delivered
ORD00249,2025-10-17,Anaya Mehta,Male,40,Vadodara,Gujarat,West,T-Shirt,Fashion,Clothing,Vivaan Desai,3,2200.0,10,5940.0,894.61,UPI,Completed,Delivered
ORD00250,2025-06-17,Kabir Patel,Male,56,Chennai,Tamil Nadu,South,Refrigerator,Appliances,Kitchen Appliances,Ishita Shah,5,62600.0,0,313000.0,18145.56,UPI,Completed,Delivered
ORD00251,2025-12-09,Kabir Desai,Female,47,Patna,Bihar,East,Headphones,Electronics,Accessories,Vivaan Desai,3,1400.0,5,3990.0,315.84,Debit Card,Completed,Delivered
ORD00252,2025-08-01,Meera Kapoor,Female,38,Chandigarh,Chandigarh,North,Jeans,Fashion,Clothing,Meera Mehta,1,2600.0,20,2080.0,-138.36,Debit Card,Returned,Returned
ORD00253,2025-11-20,Kabir Shah,Female,42,Bengaluru,Karnataka,South,Dining Table,Furniture,Dining,Vivaan Desai,3,23600.0,10,63720.0,11073.82,Credit Card,Completed,Delivered
ORD00254,2025-06-16,Ishita Shah,Male,34,Bhopal,Madhya Pradesh,Central,Laptop,Electronics,Computers,Diya Patel,1,51900.0,25,38925.0,5474.3,Cash,Completed,Delivered
ORD00255,2025-03-06,Arjun Verma,Male,20,Udaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Riya Desai,4,6900.0,20,22080.0,3190.94,UPI,Completed,Delivered
ORD00256,2025-09-04,Diya Desai,Female,41,Mumbai,Maharashtra,West,Watch,Accessories,Watches,Rohan Mehta,1,1800.0,15,1530.0,-142.8,Debit Card,Returned,Returned
ORD00257,2025-07-23,Rohan Mehta,Female,60,Ahmedabad,Gujarat,West,Backpack,Fashion,Bags,Riya Desai,3,2400.0,5,6840.0,-278.14,Cash,Returned,Returned
ORD00258,2025-07-25,Meera Singh,Female,20,Mumbai,Maharashtra,West,Bed,Furniture,Bedroom,Diya Patel,2,53800.0,15,0.0,0.0,Cash,Cancelled,Cancelled
ORD00259,2025-05-20,Vivaan Mehta,Male,23,Chandigarh,Chandigarh,North,Sunglasses,Accessories,Eyewear,Aarav Shah,2,2300.0,5,4370.0,530.31,Credit Card,Completed,Delivered
ORD00260,2025-02-16,Diya Kapoor,Male,21,Kolkata,West Bengal,East,Refrigerator,Appliances,Kitchen Appliances,Aarav Shah,3,40900.0,0,122700.0,17068.52,Debit Card,Completed,Delivered
ORD00261,2025-02-26,Riya Shah,Female,43,Delhi,Delhi,North,T-Shirt,Fashion,Clothing,Riya Desai,3,2100.0,10,5670.0,488.31,UPI,Completed,Delivered
ORD00262,2025-03-12,Aarav Joshi,Male,20,Nagpur,Maharashtra,West,Refrigerator,Appliances,Kitchen Appliances,Riya Desai,4,43400.0,15,147560.0,18545.9,Credit Card,Completed,Delivered
ORD00263,2025-08-07,Arjun Singh,Male,55,Vadodara,Gujarat,West,Jacket,Fashion,Clothing,Anaya Joshi,2,3600.0,15,6120.0,-262.88,UPI,Returned,Returned
ORD00264,2025-05-14,Ishita Mehta,Male,44,Patna,Bihar,East,Bed,Furniture,Bedroom,Riya Desai,3,41900.0,15,106845.0,-9375.31,Credit Card,Returned,Returned
ORD00265,2025-09-23,Riya Shah,Male,32,Indore,Madhya Pradesh,Central,Washing Machine,Appliances,Laundry Appliances,Ishita Shah,1,42700.0,5,40565.0,6595.56,Net Banking,Completed,Delayed
ORD00266,2025-11-01,Anaya Singh,Male,53,Mumbai,Maharashtra,West,Smartphone,Electronics,Mobiles,Rohan Mehta,1,14700.0,15,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00267,2025-10-10,Aarav Patel,Female,52,Mumbai,Maharashtra,West,Sofa,Furniture,Living Room,Anaya Joshi,5,48900.0,15,207825.0,-24508.93,Debit Card,Returned,Returned
ORD00268,2025-06-19,Kabir Shah,Female,37,Lucknow,Uttar Pradesh,North,T-Shirt,Fashion,Clothing,Meera Mehta,4,1400.0,15,4760.0,854.49,Debit Card,Completed,Delivered
ORD00269,2025-11-10,Rohan Kapoor,Male,28,Lucknow,Uttar Pradesh,North,Smartwatch,Accessories,Wearables,Diya Patel,1,5800.0,5,5510.0,320.29,Credit Card,Completed,Delivered
ORD00270,2025-04-01,Ishita Shah,Female,25,Bengaluru,Karnataka,South,Watch,Accessories,Watches,Rohan Mehta,3,8200.0,5,23370.0,-1537.05,Debit Card,Returned,Returned
ORD00271,2025-12-04,Vivaan Shah,Female,38,Bhopal,Madhya Pradesh,Central,Sofa,Furniture,Living Room,Diya Patel,5,47100.0,10,211950.0,34436.6,Debit Card,Completed,Delayed
ORD00272,2025-05-30,Diya Singh,Female,28,Mysuru,Karnataka,South,Washing Machine,Appliances,Laundry Appliances,Riya Desai,2,41500.0,10,74700.0,12827.22,UPI,Completed,Delivered
ORD00273,2025-05-01,Ishita Patel,Male,55,Mumbai,Maharashtra,West,Air Conditioner,Appliances,Cooling,Ishita Shah,5,53500.0,0,267500.0,17040.05,UPI,Completed,Delivered
ORD00274,2025-03-10,Rohan Joshi,Male,21,Pune,Maharashtra,West,Backpack,Fashion,Bags,Meera Mehta,2,4300.0,15,7310.0,1139.16,Credit Card,Completed,Delivered
ORD00275,2025-11-13,Aarav Desai,Male,23,Patna,Bihar,East,Running Shoes,Fashion,Footwear,Rohan Mehta,5,3300.0,10,14850.0,1266.63,Cash,Completed,Delivered
